"";"p_val";"avg_log2FC";"pct.1";"pct.2";"p_val_adj";"gene"
"Etfb";8,75786905310737e-21;0,190041562713841;0,774;0,77;1,96509065813623e-16;"Etfb"
"Uba52";8,79064615024242e-21;-0,154479504123501;0,932;0,924;1,97244518319139e-16;"Uba52"
"Cbr3";9,50774593422042e-21;0,249909777032707;0,261;0,173;2,13334803272038e-16;"Cbr3"
"Cdca8";1,11200762424516e-20;-0,295571222624451;0,167;0,252;2,49512270728129e-16;"Cdca8"
"Kcnk1";1,49504143066486e-20;-0,229108830619205;0,234;0,329;3,35457396212581e-16;"Kcnk1"
"Park7";1,54847781847448e-20;-0,229484393264423;0,753;0,769;3,47447452909304e-16;"Park7"
"Nme1";2,05399202382842e-20;-0,256097208755232;0,756;0,768;4,60874730306621e-16;"Nme1"
"Lck";2,14076308174745e-20;0,452352694171834;0,211;0,133;4,80344420282493e-16;"Lck"
"Hmmr";2,30224398031879e-20;-0,22576115141488;0,093;0,165;5,1657750430393e-16;"Hmmr"
"Gal3st2";2,33276768697409e-20;0,103577657373194;0,209;0,128;5,23426413603246e-16;"Gal3st2"
"AY761184";2,44264660699931e-20;-0,581563757604465;0,349;0,437;5,48081045678506e-16;"AY761184"
"Rac2";2,51926360302133e-20;0,418051800630483;0,266;0,178;5,65272367245927e-16;"Rac2"
"Cdca3";2,84733825229543e-20;-0,290595175123992;0,18;0,267;6,38885757050048e-16;"Cdca3"
"Psmg3";2,98848513624961e-20;-0,195280714375496;0,288;0,387;6,70556294871688e-16;"Psmg3"
"Insig1";4,34507557361081e-20;0,431036391495039;0,428;0,333;9,74948057206794e-16;"Insig1"
"Pclaf";4,35059851411043e-20;-0,306503822704367;0,18;0,27;9,76187294596098e-16;"Pclaf"
"Arhgap30";4,35075501585268e-20;0,371804113743302;0,118;0,059;9,76222410457024e-16;"Arhgap30"
"Atp1b1";4,55361755298515e-20;-0,306469558476389;0,665;0,737;1,02174070653881e-15;"Atp1b1"
"Klf9";4,76770456107385e-20;-0,230189044237196;0,29;0,374;1,06977754941375e-15;"Klf9"
"Anp32b";5,2926640551313e-20;-0,357963526823428;0,62;0,659;1,18756796069036e-15;"Anp32b"
"Vdac1";5,32854398213278e-20;-0,259861477769018;0,63;0,684;1,19561869871095e-15;"Vdac1"
"Spink1";5,33882376930424e-20;0,798213679108117;0,466;0,393;1,19792527735649e-15;"Spink1"
"Eif5";5,74483396329993e-20;-0,233149464210261;0,767;0,784;1,28902584468524e-15;"Eif5"
"Cks2";6,07776933149003e-20;-0,451250565529197;0,432;0,498;1,36372988259973e-15;"Cks2"
"H2-Q4";6,64755945807679e-20;0,332906029087317;0,359;0,261;1,49157939120327e-15;"H2-Q4"
"Cyp4f16";7,11585534230112e-20;0,155437834176153;0,351;0,257;1,59665562170553e-15;"Cyp4f16"
"Dut";7,31921774806454e-20;-0,291082810104295;0,317;0,421;1,64228607831072e-15;"Dut"
"Tgoln1";7,82883598038046e-20;0,201204135862074;0,597;0,515;1,75663421727777e-15;"Tgoln1"
"Gstm4";8,46311944982765e-20;0,185038266057668;0,243;0,161;1,89895474215233e-15;"Gstm4"
"Smc2";8,62191524110603e-20;-0,294918355353008;0,195;0,282;1,93458534179937e-15;"Smc2"
"Cd24a";8,98826360975493e-20;-0,112343508000359;0,335;0,435;2,01678658875681e-15;"Cd24a"
"Tbc1d31";1,16717146153084e-19;0,0705308683543664;0,195;0,118;2,61889932538291e-15;"Tbc1d31"
"Gchfr";1,17907824905046e-19;0,16191611925625;0,279;0,192;2,64561577521943e-15;"Gchfr"
"Spc24";1,29574913078142e-19;-0,279597987835655;0,209;0,294;2,90740189964735e-15;"Spc24"
"Cyp4f14";1,3282456084384e-19;0,361271059957251;0,427;0,347;2,98031749621408e-15;"Cyp4f14"
"Elmod3";1,44631915588536e-19;0,0673308032215266;0,181;0,106;3,24525092197556e-15;"Elmod3"
"Cdca7";1,59299326131019e-19;-0,309416293887821;0,248;0,338;3,5743582797278e-15;"Cdca7"
"Nat8";1,69437957741487e-19;0,0852886189150493;0,2;0,122;3,80184889580349e-15;"Nat8"
"Coro1a";1,75627193701431e-19;0,488748601045633;0,272;0,188;3,9407229722727e-15;"Coro1a"
"Runx3";1,91316973778427e-19;0,481444615371103;0,225;0,146;4,29277025764035e-15;"Runx3"
"Actb";2,31450666847375e-19;0,18513466411032;0,997;0,991;5,1932900627214e-15;"Actb"
"Abhd6";2,33367868628419e-19;0,131745639754836;0,37;0,277;5,23630823628446e-15;"Abhd6"
"Idh2";2,3869404585633e-19;-0,254784986343332;0,385;0,462;5,35581700092434e-15;"Idh2"
"Nt5c";2,62022561911836e-19;-0,241290414285;0,696;0,726;5,87926224417778e-15;"Nt5c"
"Ywhae";2,62878865656707e-19;-0,236054499028776;0,697;0,727;5,89847598760519e-15;"Ywhae"
"Slc5a4b";2,77122640661913e-19;0,131601949187429;0,172;0,101;6,21807781117201e-15;"Slc5a4b"
"Ccn1";3,06203216560321e-19;-0,294558880210723;0,152;0,232;6,87058777318048e-15;"Ccn1"
"Fdft1";3,53410434145197e-19;-0,0699047798136805;0,155;0,237;7,92982332134994e-15;"Fdft1"
"Ephx2";3,67437766969755e-19;0,327775399117215;0,367;0,289;8,24456861526737e-15;"Ephx2"
"Abhd3";3,73032252228835e-19;0,113945605399797;0,358;0,261;8,37009767551059e-15;"Abhd3"
"Top2a";3,75627149218205e-19;-0,377090990312117;0,179;0,265;8,42832197415809e-15;"Top2a"
"Itga6";3,81155994928241e-19;-0,272628641648156;0,382;0,461;8,55237821419988e-15;"Itga6"
"Apoc3";4,84776871075926e-19;0,782263358192833;0,449;0,384;1,08774234332016e-14;"Apoc3"
"Hist1h2ap";4,90335637201743e-19;-0,463212229141528;0,21;0,296;1,10021510275327e-14;"Hist1h2ap"
"Ptprc";5,31983304081555e-19;0,430159054765459;0,324;0,233;1,19366413769819e-14;"Ptprc"
"Pdlim1";5,81499670231902e-19;-0,243884620823018;0,502;0,57;1,30476896006634e-14;"Pdlim1"
"Cyp4v3";5,88085959287457e-19;0,1195523406885;0,316;0,225;1,3195472754492e-14;"Cyp4v3"
"Soat2";5,90446929647679e-19;0,0976273870805195;0,324;0,228;1,32484482074346e-14;"Soat2"
"Asah2";6,06757775825241e-19;0,1267377239335;0,234;0,154;1,36144309739668e-14;"Asah2"
"Ces1e";7,52000590547528e-19;0,0870308325965568;0,184;0,111;1,68733892507054e-14;"Ces1e"
"Mpzl2";7,9882895659902e-19;-0,186447265633198;0,209;0,287;1,79241241281688e-14;"Mpzl2"
"Ugcg";8,07561804423457e-19;0,152234588772698;0,427;0,321;1,81200717676535e-14;"Ugcg"
"Tmem64";8,30657579935373e-19;0,0660684299779138;0,137;0,074;1,86382947785899e-14;"Tmem64"
"Id3";9,49327193854821e-19;-0,359383907774076;0,57;0,619;2,13010035757145e-14;"Id3"
"Rsl1d1";9,79100415509225e-19;-0,258341896218071;0,408;0,491;2,1969055123196e-14;"Rsl1d1"
"Gm15472";1,0124347862743e-18;0,33484547382038;0,152;0,086;2,27170117344228e-14;"Gm15472"
"Hnrnpab";1,02152543178992e-18;-0,290723595557577;0,682;0,712;2,29209876385021e-14;"Hnrnpab"
"Hmgn5";1,07103173691738e-18;-0,262972517394461;0,351;0,429;2,40318101129522e-14;"Hmgn5"
"Plin2";1,07803056787552e-18;0,334826414752438;0,538;0,488;2,41888498819909e-14;"Plin2"
"Casp4";1,09071380599965e-18;0,139401609637861;0,24;0,158;2,44734363790202e-14;"Casp4"
"Cenpf";1,1496709989269e-18;-0,319858917229113;0,13;0,206;2,57963178739217e-14;"Cenpf"
"Vwa1";1,2381614368512e-18;0,0670879024664795;0,139;0,077;2,77818663200672e-14;"Vwa1"
"Bzw1";1,25537634536126e-18;-0,283686942677762;0,608;0,653;2,8168134437216e-14;"Bzw1"
"Decr2";1,33907571457925e-18;0,114906553509977;0,302;0,209;3,00461808837293e-14;"Decr2"
"Abcc3";1,49708899957734e-18;0,0517332798534635;0,285;0,194;3,35916829725163e-14;"Abcc3"
"Ephx1";1,95464564604602e-18;0,172853882897606;0,195;0,123;4,38583390059806e-14;"Ephx1"
"Isg15";2,02355966121636e-18;0,264298841963454;0,145;0,082;4,54046316783727e-14;"Isg15"
"Timm23";2,26705809327724e-18;-0,2544087120514;0,634;0,672;5,08682494969548e-14;"Timm23"
"Klrd1";2,58607716354891e-18;0,659590128511626;0,233;0,159;5,80263993957105e-14;"Klrd1"
"Ybx3";2,72739084029917e-18;-0,292603967601196;0,519;0,579;6,11971956746329e-14;"Ybx3"
"Mov10";2,75962057349646e-18;0,0147586228349415;0,159;0,09;6,19203664281136e-14;"Mov10"
"Hsd17b4";2,86932309206042e-18;0,260838272852794;0,515;0,449;6,43818715396517e-14;"Hsd17b4"
"Ppan";2,92605956777571e-18;-0,166269565362088;0,207;0,291;6,56549245817514e-14;"Ppan"
"Mgst2";3,04664817247331e-18;0,502607113805108;0,614;0,58;6,8360691693956e-14;"Mgst2"
"H2-DMa";3,24281677198048e-18;0,18668586794237;0,246;0,163;7,2762322729698e-14;"H2-DMa"
"Prdx4";3,40908992375133e-18;-0,25616066504478;0,369;0,447;7,64931597091323e-14;"Prdx4"
"Kcnn4";4,83398533349394e-18;-0,177407026330338;0,168;0,25;1,08464962912937e-13;"Kcnn4"
"Scin";4,86772824386491e-18;0,082146413245647;0,313;0,219;1,09222086335841e-13;"Scin"
"Acer2";4,93619065355867e-18;-0,206110531978897;0,207;0,288;1,1075824588455e-13;"Acer2"
"Hmgb1";5,03963374148343e-18;-0,297088711795216;0,835;0,836;1,13079301891405e-13;"Hmgb1"
"Slc51a";5,88141936998799e-18;0,303043214125253;0,378;0,304;1,3196728782379e-13;"Slc51a"
"Btnl1";6,19942293837148e-18;0,0879463313310291;0,311;0,221;1,39102651891179e-13;"Btnl1"
"Frat2";6,79840767456904e-18;-0,239416111905527;0,302;0,375;1,5254267140198e-13;"Frat2"
"Laptm5";6,84570662272995e-18;0,439043459263996;0,246;0,167;1,53603965200815e-13;"Laptm5"
"Srsf3";7,03464797190717e-18;-0,234577056071792;0,825;0,818;1,57843431193653e-13;"Srsf3"
"Hspa1b";7,04052649918485e-18;-0,297876832458842;0,1;0,168;1,5797533358871e-13;"Hspa1b"
"Ppcs";9,73604890184998e-18;0,127521537002822;0,462;0,368;2,1845746525971e-13;"Ppcs"
"Abcc2";9,81638265174665e-18;0,211932305939468;0,44;0,363;2,20259993939891e-13;"Abcc2"
"Plk1";1,00754108653853e-17;-0,181623507737918;0,092;0,159;2,26072068997515e-13;"Plk1"
"Rgn";1,02342933200048e-17;0,129133651914254;0,216;0,141;2,29637073514268e-13;"Rgn"
"Fas";1,04028610989289e-17;0,0670311252330225;0,214;0,135;2,33419397337767e-13;"Fas"
"Gpx4";1,09014490040558e-17;0,210872593444823;0,881;0,861;2,44606712753003e-13;"Gpx4"
"Hcst";1,15897776292901e-17;0,385543646144739;0,276;0,193;2,60051430446012e-13;"Hcst"
"Calm1";1,23468698494553e-17;-0,146940780798608;0,92;0,93;2,77039065682078e-13;"Calm1"
"Eif3i";1,33050949952382e-17;-0,242066721357909;0,707;0,729;2,98539721503156e-13;"Eif3i"
"Tmbim6";1,4753969763673e-17;0,179585059626361;0,757;0,746;3,31049573557294e-13;"Tmbim6"
"Cdk1";1,49530311959262e-17;-0,260955254630366;0,16;0,238;3,35516113974192e-13;"Cdk1"
"Cacybp";1,51877378543141e-17;-0,250826410112599;0,567;0,616;3,40782461975099e-13;"Cacybp"
"Slc15a1";1,59255277188921e-17;0,0767139350547125;0,165;0,098;3,573369909565e-13;"Slc15a1"
"Serf2";1,61335456948858e-17;0,137907817023916;0,943;0,924;3,62004498301848e-13;"Serf2"
"Pde9a";1,64428966494329e-17;0,0647044021174605;0,212;0,134;3,68945715019974e-13;"Pde9a"
"Ceacam20";1,69100833601975e-17;0,0919441372338718;0,137;0,076;3,79428450436111e-13;"Ceacam20"
"Marcks";1,79193659614436e-17;-0,231903185366524;0,292;0,385;4,02074733442871e-13;"Marcks"
"Mep1b";1,90295788837382e-17;0,237446623955533;0,358;0,267;4,26985690993317e-13;"Mep1b"
"Sox4";2,16095493682715e-17;-0,388760921181894;0,201;0,283;4,84875068725275e-13;"Sox4"
"Ptprcap";2,32763163843186e-17;0,336560498001736;0,231;0,153;5,2227398703134e-13;"Ptprcap"
"Sult1d1";2,36987364002273e-17;0,423176809429152;0,569;0,532;5,31752247348299e-13;"Sult1d1"
"Tnfaip3";2,81955781097472e-17;0,286911841794929;0,28;0,195;6,32652381626508e-13;"Tnfaip3"
"Idh1";2,92193328752297e-17;0,340335176416453;0,501;0,452;6,55623391054404e-13;"Idh1"
"Klf5";2,94313007752079e-17;-0,265036337808925;0,631;0,681;6,60379526794114e-13;"Klf5"
"Slc30a10";3,0831261550151e-17;0,0215121317101895;0,139;0,078;6,91791846662289e-13;"Slc30a10"
"Hmgn2";3,14396285192455e-17;-0,279621707482434;0,386;0,476;7,05442384714831e-13;"Hmgn2"
"Dpysl2";3,25936124706985e-17;0,38586264141017;0,213;0,144;7,31335476617533e-13;"Dpysl2"
"Ccna2";3,53848757614659e-17;-0,206850747552935;0,131;0,204;7,93965842335771e-13;"Ccna2"
"Hnrnpf";3,65269933543694e-17;-0,22189862518669;0,773;0,785;8,19592676885341e-13;"Hnrnpf"
"Ndufa8";3,88242532379526e-17;-0,208020876084973;0,695;0,729;8,7113859415318e-13;"Ndufa8"
"Nasp";4,31308341139182e-17;-0,23873922410653;0,33;0,42;9,67769655848097e-13;"Nasp"
"Ccnb1";4,68059664209877e-17;-0,192439924315612;0,099;0,166;1,05023227455412e-12;"Ccnb1"
"Ccnb2";4,68558428859873e-17;-0,232359325042674;0,14;0,215;1,05135140267578e-12;"Ccnb2"
"Stat4";4,8093314874753e-17;0,285671047589916;0,145;0,083;1,07911779915971e-12;"Stat4"
"Fermt1";5,51630698550282e-17;-0,283363909243601;0,394;0,453;1,23774896140712e-12;"Fermt1"
"Cct6a";5,79230131857643e-17;-0,23601088840745;0,523;0,576;1,29967656986218e-12;"Cct6a"
"Hmgn1";5,8520394774945e-17;-0,273830827690223;0,458;0,54;1,31308061796022e-12;"Hmgn1"
"Gsta2";6,64815733202019e-17;0,151368220795027;0,14;0,081;1,49171354215869e-12;"Gsta2"
"Mrps14";6,7327086108423e-17;-0,236673239240964;0,679;0,712;1,51068515810079e-12;"Mrps14"
"Espn";6,93118020106692e-17;0,100357295067771;0,301;0,212;1,5552182135154e-12;"Espn"
"Nusap1";7,12969461669666e-17;-0,231146916459767;0,109;0,177;1,5997608780944e-12;"Nusap1"
"Pbk";7,68105340464779e-17;-0,159185499781976;0,121;0,192;1,72347476293487e-12;"Pbk"
"Timm8a1";7,69514887019661e-17;-0,278889588386228;0,521;0,568;1,72663750349472e-12;"Timm8a1"
"Rtraf";8,19566528891103e-17;-0,210236060803471;0,708;0,737;1,83894337752586e-12;"Rtraf"
"Lyar";9,64703393424427e-17;-0,230291311034383;0,283;0,369;2,16460147416573e-12;"Lyar"
"Ces1f";1,13860695712056e-16;0,172629710190357;0,34;0,259;2,5548062903871e-12;"Ces1f"
"Slc51b";1,16299816147694e-16;0,229552794386516;0,341;0,262;2,60953527472195e-12;"Slc51b"
"Cdk4";1,18417289810008e-16;-0,3294041048363;0,465;0,52;2,65704714875696e-12;"Cdk4"
"Bcl2a1d";1,2571841273749e-16;0,366003611844476;0,113;0,061;2,82086974500380e-12;"Bcl2a1d"
"Ddhd2";1,25766982994155e-16;0,075000052741248;0,447;0,353;2,82195956442285e-12;"Ddhd2"
"Ssr4";1,3366077536718e-16;-0,170346531853983;0,773;0,79;2,99908047768879e-12;"Ssr4"
"Crat";1,35725352173545e-16;0,0751668315785526;0,255;0,173;3,04540545207001e-12;"Crat"
"Sulf2";1,52338435943216e-16;0,103114999469097;0,198;0,125;3,41816982569389e-12;"Sulf2"
"Atic";1,56810036222855e-16;-0,194038605852618;0,222;0,301;3,51850359276842e-12;"Atic"
"Trbc1";1,62953583535411e-16;0,569071099245503;0,189;0,123;3,65635250736755e-12;"Trbc1"
"Cdkn3";1,63438467046538e-16;-0,151956635443463;0,1;0,165;3,66723232359022e-12;"Cdkn3"
"Fabp6";1,67531145212173e-16;1,52325973319335;0,159;0,097;3,75906383627074e-12;"Fabp6"
"Mrpl18";1,70687996147204e-16;-0,236676343366029;0,66;0,68;3,82989725755096e-12;"Mrpl18"
"Abcb1a";1,75085331503553e-16;0,146793623614191;0,447;0,346;3,92856466827673e-12;"Abcb1a"
"Ceacam1";2,13419009180647e-16;-0,277649660504298;0,498;0,552;4,78869572799536e-12;"Ceacam1"
"Scp2";2,217380204653e-16;0,388148443684988;0,779;0,779;4,9753577032004e-12;"Scp2"
"Ly6g2";2,2701307114441e-16;0,0788461868065823;0,287;0,201;5,09371929033827e-12;"Ly6g2"
"Gpr171";2,31241317776639e-16;0,288624138422996;0,11;0,059;5,18859268827223e-12;"Gpr171"
"Fcer1g";2,35065326522917e-16;0,555188133481955;0,238;0,165;5,27439579652121e-12;"Fcer1g"
"Cyp3a25";2,42840110286252e-16;0,173728420881458;0,239;0,167;5,44884639460293e-12;"Cyp3a25"
"Ms4a10";2,66962220804084e-16;0,434609350768191;0,47;0,412;5,99009831040204e-12;"Ms4a10"
"Mgst1";2,68255043364209e-16;0,58510666549751;0,603;0,635;6,01910666300611e-12;"Mgst1"
"Saraf";3,03253427011387e-16;0,137175270740415;0,565;0,466;6,8044003952815e-12;"Saraf"
"Dmbt1";3,44387669396195e-16;-0,356436501389275;0,413;0,493;7,72737052591181e-12;"Dmbt1"
"Gk";3,52923346906585e-16;0,122886214145841;0,274;0,194;7,91889405788995e-12;"Gk"
"Snrpd1";3,54577277828451e-16;-0,294100134575667;0,581;0,624;7,95600495991478e-12;"Snrpd1"
"Nop58";4,05834582986278e-16;-0,254699494577738;0,422;0,497;9,10611637304611e-12;"Nop58"
"Myzap";4,16641997220839e-16;-0,00490475739707788;0,134;0,075;9,34861313364118e-12;"Myzap"
"Shmt1";4,17125788279744e-16;-0,151753773010204;0,192;0,269;9,35946843742091e-12;"Shmt1"
"Gimap6";4,26779143505113e-16;0,357548207985565;0,195;0,126;9,57607042196773e-12;"Gimap6"
"Ace";4,49954407379838e-16;0,103548559625106;0,173;0,108;1,00960769927888e-11;"Ace"
"Rfc4";4,59817672730278e-16;-0,193174745227186;0,215;0,296;1,0317388940722e-11;"Rfc4"
"Lipa";4,74741360411467e-16;0,113945037598527;0,212;0,139;1,06522466449125e-11;"Lipa"
"Gar1";4,82108983226425e-16;-0,191901870438696;0,271;0,36;1,08175613656345e-11;"Gar1"
"Eef1g";4,84496485938267e-16;-0,231022048272437;0,753;0,757;1,08711321514828e-11;"Eef1g"
"Ncl";5,21638547650585e-16;-0,302973721880172;0,71;0,737;1,17045257321838e-11;"Ncl"
"Tbc1d24";5,31990294708623e-16;0,0499235616901396;0,17;0,104;1,19367982326721e-11;"Tbc1d24"
"Tpx2";5,48662751051161e-16;-0,197966406409966;0,107;0,172;1,2310894808086e-11;"Tpx2"
"Esco2";5,93985096404391e-16;-0,155824159898065;0,101;0,165;1,33278375931217e-11;"Esco2"
"Smim6";5,96271034893506e-16;-0,19856818064247;0,276;0,356;1,33791294809405e-11;"Smim6"
"Pim1";6,18539632208086e-16;0,314673657536625;0,41;0,321;1,3878792267485e-11;"Pim1"
"Pold2";6,47655497679062e-16;-0,157624541705969;0,207;0,283;1,45320940569228e-11;"Pold2"
"Isyna1";7,50833535855045e-16;-0,17650102026475;0,283;0,366;1,68472028775155e-11;"Isyna1"
"Lsm4";7,77437704839552e-16;-0,223021044764621;0,707;0,729;1,74441472211899e-11;"Lsm4"
"Tuba1b";8,30869001964425e-16;-0,310982473996283;0,376;0,447;1,86430386660778e-11;"Tuba1b"
"Polr1d";8,66536615540508e-16;-0,199756334516953;0,765;0,77;1,94433485794979e-11;"Polr1d"
"Tomm20";8,93003102328314e-16;-0,234965492941247;0,72;0,74;2,00372036100427e-11;"Tomm20"
"Stard10";9,15783096369362e-16;-0,212524156802773;0,59;0,64;2,05483411163357e-11;"Stard10"
"Knl1";9,17056454328754e-16;-0,17507490565312;0,111;0,177;2,05769127222286e-11;"Knl1"
"Gadd45b";9,22479750887063e-16;0,236641692671181;0,429;0,327;2,06986006504039e-11;"Gadd45b"
"Tmem37";9,55874351051759e-16;0,0966422747131507;0,314;0,23;2,14479086888994e-11;"Tmem37"
"Chn2";9,81671611400191e-16;0,234965760719914;0,274;0,194;2,20267476165975e-11;"Chn2"
"Sgpl1";9,86606259901168e-16;0,0974961988172787;0,329;0,241;2,21374712596624e-11;"Sgpl1"
"G6pc";1,07106888670143e-15;0,0408047800213877;0,163;0,099;2,40326436798067e-11;"G6pc"
"Tubb5";1,0870623232918e-15;-0,266222706549357;0,391;0,472;2,43915044100214e-11;"Tubb5"
"Acox1";1,129654699951e-15;0,143934613866419;0,481;0,411;2,53471921575006e-11;"Acox1"
"Zdhhc18";1,14321990908313e-15;0,292225334672417;0,148;0,09;2,56515683200072e-11;"Zdhhc18"
"Reg3g";1,16048353409469e-15;1,10221379972313;0,542;0,474;2,60389295380166e-11;"Reg3g"
"Arf5";1,22123993271633e-15;0,159329426129279;0,814;0,784;2,74021816102891e-11;"Arf5"
"Nop56";1,32774223404187e-15;-0,237476642398598;0,316;0,401;2,97918802474314e-11;"Nop56"
"Lipe";1,33021601658493e-15;0,0512606518797763;0,2;0,128;2,98473869801327e-11;"Lipe"
"Tmem139";1,50126770928015e-15;0,0588099854394759;0,241;0,162;3,3685444860828e-11;"Tmem139"
"Cdo1";1,50361060484612e-15;-0,183012020842617;0,155;0,226;3,37380147515371e-11;"Cdo1"
"Slc41a2";1,83302380164521e-15;0,00261776833973043;0,142;0,082;4,11293880613152e-11;"Slc41a2"
"Cct3";1,91084225679265e-15;-0,241919241591195;0,556;0,602;4,28754785579135e-11;"Cct3"
"Ranbp1";2,08656713553626e-15;-0,292424998612058;0,619;0,657;4,68183933871626e-11;"Ranbp1"
"Eldr";2,13575443245849e-15;-0,16515567185182;0,138;0,205;4,79220579555036e-11;"Eldr"
"Srsf7";2,29001868108926e-15;-0,261490337938089;0,714;0,734;5,13834391662808e-11;"Srsf7"
"Nudc";2,31483730470057e-15;-0,24864306575496;0,5;0,555;5,19403194428715e-11;"Nudc"
"Snhg4";2,35451841854727e-15;-0,219624553796973;0,244;0,324;5,28306842753637e-11;"Snhg4"
"Ugt2b36";2,41503935101452e-15;0,0641221523581623;0,19;0,121;5,41886529580638e-11;"Ugt2b36"
"Calm2";2,55756218390161e-15;-0,196541780639443;0,766;0,782;5,73865802823844e-11;"Calm2"
"Ppp1r16b";3,02265836772879e-15;0,259929974326061;0,115;0,064;6,78224084550987e-11;"Ppp1r16b"
"Barx2";3,37908162308284e-15;0,0348948753397605;0,153;0,092;7,58198334587327e-11;"Barx2"
"Dao";3,51437250484526e-15;0,0393962716984082;0,118;0,066;7,8855490263718e-11;"Dao"
"Dennd4a";3,81500119662993e-15;0,375535287119795;0,215;0,145;8,56009968499823e-11;"Dennd4a"
"Reep3";4,02252326338874e-15;0,214088750453213;0,542;0,489;9,02573769839166e-11;"Reep3"
"Mrpl42";4,14237091643662e-15;-0,234511413401928;0,626;0,656;9,29465186230049e-11;"Mrpl42"
"Nolc1";4,77206601803545e-15;-0,236682749903419;0,273;0,344;1,07075617312679e-10;"Nolc1"
"Selplg";5,01028965118927e-15;0,357125308920573;0,186;0,12;1,12420879193385e-10;"Selplg"
"Il2rb";5,0915413256167e-15;0,401442300552008;0,137;0,082;1,14244004264188e-10;"Il2rb"
"Tmprss4";5,21878174966216e-15;-0,251988314939863;0,362;0,424;1,1709902489892e-10;"Tmprss4"
"G3bp1";5,51881737837739e-15;-0,247539670627112;0,508;0,564;1,23831224336032e-10;"G3bp1"
"Mindy2";5,53208446531513e-15;0,220574686479592;0,26;0,183;1,24128911232741e-10;"Mindy2"
"Gm11361";5,90247118765599e-15;-0,0920768321090265;0,055;0,104;1,32439648508625e-10;"Gm11361"
"Aoc1";6,1580252978907e-15;0,140040827133714;0,43;0,349;1,38173771634071e-10;"Aoc1"
"Atp5g1";6,32547491444728e-15;-0,18115735761808;0,859;0,876;1,41931006130368e-10;"Atp5g1"
"Grpel1";6,33436956354746e-15;-0,227283879739608;0,628;0,663;1,42130584266878e-10;"Grpel1"
"Aspa";6,3983944826337e-15;0,0629071802379711;0,156;0,096;1,43567175401335e-10;"Aspa"
"Cdc42ep2";6,57222466561331e-15;0,0840143446237371;0,173;0,109;1,47467577047031e-10;"Cdc42ep2"
"Apex1";6,93596669296214e-15;-0,173217790141404;0,316;0,399;1,55629220656685e-10;"Apex1"
"Lmbrd1";7,19525709796693e-15;0,126408189031915;0,373;0,283;1,61447178764182e-10;"Lmbrd1"
"Cmbl";7,24926417155532e-15;0,186361489376783;0,432;0,353;1,62658989481358e-10;"Cmbl"
"Nudcd2";7,85334155277355e-15;-0,243440732088395;0,389;0,446;1,76213277761133e-10;"Nudcd2"
"Cct8";8,48802005827633e-15;-0,229275823630283;0,588;0,63;1,90454194067604e-10;"Cct8"
"Cox7a1";9,39872798804827e-15;0,403083297808943;0,455;0,395;2,10888658595827e-10;"Cox7a1"
"Abcd3";9,67213501261663e-15;0,236468680979442;0,535;0,484;2,17023365413092e-10;"Abcd3"
"Nkg7";9,95445130787681e-15;0,54215017404602;0,306;0,239;2,2335797844614e-10;"Nkg7"
"Cytip";1,1467220155976e-14;0,255916862000442;0,187;0,121;2,5730148585979e-10;"Cytip"
"Hif1a";1,17140758232529e-14;0,161447772853766;0,415;0,321;2,62840433322148e-10;"Hif1a"
"Grina";1,25817872780045e-14;0,0995032268211662;0,234;0,157;2,82310142943865e-10;"Grina"
"Cdc20";1,33413623281972e-14;-0,227729027851083;0,117;0,179;2,99353487920089e-10;"Cdc20"
"Cenpw";1,45318000627699e-14;-0,159338733183548;0,222;0,303;3,26064529808431e-10;"Cenpw"
"Cd69";1,55836815047462e-14;0,297869577475812;0,181;0,117;3,49666645603494e-10;"Cd69"
"Rgmb";1,61414729929579e-14;-0,267696464343839;0,222;0,291;3,62182371015989e-10;"Rgmb"
"Apoc2";1,65761296298631e-14;0,682175062858474;0,528;0,47;3,71935196634869e-10;"Apoc2"
"Fabp2";1,89562142383973e-14;0,843276270020831;0,857;0,869;4,25339535081158e-10;"Fabp2"
"Agmo";1,90607409577035e-14;0,0507299530407735;0,278;0,197;4,27684905608951e-10;"Agmo"
"Slc2a5";1,9283824270318e-14;0,0284073338446869;0,207;0,136;4,32690448977394e-10;"Slc2a5"
"Rnf121";1,928517994161e-14;0,0744541971246497;0,374;0,282;4,32720867529844e-10;"Rnf121"
