"";"p_val";"avg_log2FC";"pct.1";"pct.2";"p_val_adj";"gene"
"Ndufaf2";6,78426566230792e-05;-0,0263342502373117;0,148;0,168;1;"Ndufaf2"
"Cntln";6,88870925740765e-05;-0,024415174444567;0,158;0,177;1;"Cntln"
"Tlk1";6,99353880598375e-05;-0,0146459063729762;0,208;0,231;1;"Tlk1"
"Pim3";6,99554074063412e-05;0,150088378139635;0,175;0,16;1;"Pim3"
"Nucb2";7,04677914573312e-05;-0,032623516114249;0,154;0,173;1;"Nucb2"
"Pnrc1";7,08277064689661e-05;-0,0255310629096801;0,667;0,712;1;"Pnrc1"
"Coq2";7,15127810849281e-05;-0,0231595755487499;0,118;0,135;1;"Coq2"
"Cers4";7,162819407565e-05;0,0872651937214053;0,217;0,202;1;"Cers4"
"Smim4";7,48566178335087e-05;-0,025868632822003;0,13;0,148;1;"Smim4"
"Ccni";7,51718182185975e-05;-0,0277279200805596;0,321;0,352;1;"Ccni"
"Ppp6r2";7,60768721727453e-05;0,0711309088794276;0,127;0,113;1;"Ppp6r2"
"Palm";7,67825857544167e-05;-0,0124712266067003;0,166;0,186;1;"Palm"
"Lta4h";7,82081109836744e-05;0,0892683651269737;0,162;0,148;1;"Lta4h"
"Hoxb5";7,83771386702139e-05;-0,0279655909844683;0,092;0,106;1;"Hoxb5"
"Kars";7,93211127465733e-05;-0,0242754642345457;0,136;0,154;1;"Kars"
"Wipf2";7,95320996448406e-05;0,0786398975813143;0,116;0,102;1;"Wipf2"
"Jpt1";8,02987985750064e-05;-0,0258647639827441;0,276;0,302;1;"Jpt1"
"Ripor1";8,05893627911291e-05;0,119931687787101;0,149;0,135;1;"Ripor1"
"Emc7";8,08522721125217e-05;-0,0140020201416371;0,344;0,376;1;"Emc7"
"Ddb1";8,09481562436178e-05;-0,0272998507614566;0,399;0,434;1;"Ddb1"
"Dclk1";8,38989712658579e-05;-0,0644018634163563;0,152;0,169;1;"Dclk1"
"Fam120a";8,3939902042898e-05;0,103932724344123;0,363;0,353;1;"Fam120a"
"Bmpr1a";8,41827977918279e-05;-0,0195673493946031;0,37;0,405;1;"Bmpr1a"
"Cnot10";8,47550926701405e-05;0,0956127208370506;0,158;0,143;1;"Cnot10"
"Champ1";8,56285015318455e-05;-0,0189917880545115;0,087;0,101;1;"Champ1"
"Hdac2";8,74619141975566e-05;0,0894158168206008;0,226;0,21;1;"Hdac2"
"Araf";8,75782369708214e-05;0,108132163823465;0,269;0,256;1;"Araf"
"Riok1";8,75807070767526e-05;0,0936320304319608;0,146;0,131;1;"Riok1"
"Cfl2";8,79161020138685e-05;-0,0107333545257882;0,265;0,294;1;"Cfl2"
"Nup214";8,84846485647834e-05;-0,0359764638160366;0,09;0,104;1;"Nup214"
"Mcts1";8,87282975382865e-05;-0,0187778372562696;0,143;0,162;1;"Mcts1"
"Rtn4";8,98362415504808e-05;0,0924106028324458;0,58;0,589;1;"Rtn4"
"Ap2a1";9,00873551997243e-05;-0,0243494838324957;0,115;0,131;1;"Ap2a1"
"Neu1";9,04420475095261e-05;-0,0261732439079765;0,088;0,102;1;"Neu1"
"Dip2c";9,083136360865e-05;-0,0298275810994063;0,148;0,167;1;"Dip2c"
"Tex261";9,46877710274789e-05;-0,0292599436070105;0,224;0,247;1;"Tex261"
"Rcsd1";9,47413053400983e-05;0,105222327811804;0,161;0,146;1;"Rcsd1"
"Slc48a1";9,48826532850284e-05;-0,0225677993626786;0,186;0,208;1;"Slc48a1"
"Adam17";9,58268577117518e-05;-0,0347664495517306;0,181;0,203;1;"Adam17"
"Zc3h7a";9,6011924028867e-05;0,105290803395391;0,272;0,256;1;"Zc3h7a"
"Ncald";9,74355719293891e-05;-0,0226020423322504;0,27;0,295;1;"Ncald"
"Ralbp1";9,76652449957144e-05;-0,0319150914628137;0,517;0,553;1;"Ralbp1"
"Dhrs3";9,79819475050304e-05;0,0087081032157067;0,137;0,156;1;"Dhrs3"
"Fubp3";9,98170088923552e-05;0,0899427492823163;0,156;0,141;1;"Fubp3"
"Slc12a6";0,000100414747716727;0,108511703849373;0,2;0,186;1;"Slc12a6"
"Lysmd3";0,000100582624978122;-0,0224184482141305;0,214;0,237;1;"Lysmd3"
"Smg5";0,000100985535041273;0,0937811849773715;0,115;0,102;1;"Smg5"
"Ncoa3";0,000101062640698169;-0,0216774408961323;0,189;0,21;1;"Ncoa3"
"N6amt1";0,000102521347855543;-0,0300916297786521;0,099;0,114;1;"N6amt1"
"Tmem245";0,000103584679993805;0,120377575151698;0,237;0,223;1;"Tmem245"
"Sh2b1";0,000104189735483728;-0,038366862418788;0,108;0,123;1;"Sh2b1"
"Vps26a";0,000105177995125474;-0,0233418684872504;0,134;0,152;1;"Vps26a"
"Cct6a";0,000105559219196849;0,0810844845147065;0,36;0,351;1;"Cct6a"
"Gtf3c6";0,000106135095451435;-0,0271714892243575;0,128;0,145;1;"Gtf3c6"
"Nab1";0,0001063779955863;-0,0328691579527219;0,236;0,259;1;"Nab1"
"D16Ertd472e";0,000108124843475474;0,00822942830778439;0,189;0,172;1;"D16Ertd472e"
"G3bp2";0,000108464125113065;0,122112079379384;0,385;0,376;1;"G3bp2"
"Rb1cc1";0,000110194250373276;0,0970045119234344;0,398;0,387;1;"Rb1cc1"
"Rab43";0,000111900105942589;-0,0376730923985835;0,138;0,155;1;"Rab43"
"Adamtsl5";0,000112062289006541;-0,0418993052830647;0,086;0,1;1;"Adamtsl5"
"Larp1";0,00011211261973209;0,113173455723377;0,257;0,243;1;"Larp1"
"Mr1";0,000112178622386097;-0,0303853941995122;0,09;0,104;1;"Mr1"
"Phf11d";0,000113923271064153;-0,0231073770352601;0,094;0,109;1;"Phf11d"
"Slc35c2";0,000115108383654929;-0,0254105006560834;0,099;0,114;1;"Slc35c2"
"Specc1l";0,00011513344999613;-0,0193778947521239;0,219;0,242;1;"Specc1l"
"Rnf144a";0,000116021758962303;-0,0222008733899841;0,27;0,296;1;"Rnf144a"
"Mapk8ip1";0,000116443222129937;-0,0167653251001326;0,131;0,148;1;"Mapk8ip1"
"Smc3";0,000120116519318495;-0,0240271110968269;0,327;0,358;1;"Smc3"
"Plscr4";0,000120478205949753;0,0998727446504795;0,291;0,277;1;"Plscr4"
"Srp54a";0,000123558269900453;0,0945730726179301;0,17;0,155;1;"Srp54a"
"Stim1";0,000123862622374507;-0,0206067435981621;0,266;0,292;1;"Stim1"
"Akap13";0,000124134924448795;0,0977166504975018;0,51;0,514;1;"Akap13"
"Cpe";0,000124952781070292;0,0453432310145045;0,158;0,177;1;"Cpe"
"Sppl2a";0,000125229429487997;0,109987718392941;0,439;0,434;1;"Sppl2a"
"B3gat3";0,000126975710421805;-0,0335787633844273;0,14;0,157;1;"B3gat3"
"Ppp2r5c";0,00012885744453589;0,0993645457444634;0,399;0,392;1;"Ppp2r5c"
"Cacna1d";0,000129271618837806;0,146671636958711;0,241;0,23;1;"Cacna1d"
"Ptar1";0,000130189529032538;0,102085060102947;0,299;0,287;1;"Ptar1"
"Slc39a6";0,000131150457737626;0,0810693207726092;0,134;0,12;1;"Slc39a6"
"Ocrl";0,000132237169496208;0,0730603320972692;0,135;0,122;1;"Ocrl"
"Mkrn1";0,000133774678984435;-0,0309992011847126;0,178;0,197;1;"Mkrn1"
"AW549877";0,00013382243710318;-0,0215867539753019;0,223;0,246;1;"AW549877"
"Vps4b";0,000134648827042057;0,108041382486147;0,278;0,265;1;"Vps4b"
"Slc25a17";0,000134992013469891;-0,020937611786248;0,159;0,178;1;"Slc25a17"
"Smarcd3";0,000138126006422986;-0,0330480644223642;0,092;0,106;1;"Smarcd3"
"Zcchc8";0,000138205115322035;-0,02522001758811;0,135;0,152;1;"Zcchc8"
"Mrpl38";0,000138788129964569;-0,0131056603917479;0,101;0,117;1;"Mrpl38"
"Angel2";0,000138899708104202;0,105978596576971;0,212;0,198;1;"Angel2"
"Rlim";0,000139583627414216;0,0932396350537822;0,263;0,247;1;"Rlim"
"Igfbp3";0,000140161790995476;-0,184489636907423;0,342;0,361;1;"Igfbp3"
"Tanc1";0,000140508478802333;0,10309391113976;0,142;0,129;1;"Tanc1"
"Kpnb1";0,00014155662202376;-0,0264964019325892;0,268;0,294;1;"Kpnb1"
"Schip1";0,000143456267048554;0,102469516911425;0,224;0,211;1;"Schip1"
"Clasp2";0,000144777177938316;0,102161681464387;0,21;0,196;1;"Clasp2"
"Supt6";0,000146067977131908;-0,018839211295072;0,19;0,211;1;"Supt6"
"Mbtps1";0,000146092163925022;-0,033626561088876;0,325;0,351;1;"Mbtps1"
"Ddit3";0,00014620515029368;0,177500803002435;0,273;0,263;1;"Ddit3"
"Setd1b";0,000146701699344431;0,0988062728048242;0,257;0,242;1;"Setd1b"
"Ccdc71l";0,000147165473387881;0,0945959601888768;0,102;0,09;1;"Ccdc71l"
"Nectin3";0,000150128201135954;-0,0318307885423869;0,165;0,184;1;"Nectin3"
"Mtss2";0,000150489536990562;-0,0189475053735829;0,156;0,175;1;"Mtss2"
"Ttc28";0,00015164801143678;0,124069483428922;0,467;0,467;1;"Ttc28"
"Hspa4";0,000153106392874408;-0,0156600648787859;0,341;0,371;1;"Hspa4"
"Dld";0,0001536832745435;-0,0199276397658973;0,17;0,19;1;"Dld"
"Mdh1";0,0001540882671819;-0,0166445736185217;0,319;0,348;1;"Mdh1"
"Fgfr2";0,000155744521238951;-0,0493782695263048;0,196;0,217;1;"Fgfr2"
"Atp5md";0,000157275818351793;-0,0337583461401052;0,602;0,645;1;"Atp5md"
"Dhx38";0,000157442711666023;0,094249990133464;0,129;0,117;1;"Dhx38"
"Ikbkb";0,000157891392165512;0,108532613752529;0,208;0,194;1;"Ikbkb"
"Kat6a";0,00015814795746226;0,0983163031613132;0,291;0,277;1;"Kat6a"
"Musk";0,000159017567776652;-0,0365458795624607;0,109;0,124;1;"Musk"
"Dag1";0,000160095735629041;-0,0358067824089296;0,437;0,465;1;"Dag1"
"Tead3";0,000161369274804867;-0,0304615501251935;0,093;0,107;1;"Tead3"
"Phf8";0,000161551340762576;0,0924341498363726;0,124;0,111;1;"Phf8"
"Ndufa3";0,000161859454101919;-0,0242016175656226;0,474;0,509;1;"Ndufa3"
"Kif13b";0,000162358696771214;-0,0210032968050796;0,154;0,172;1;"Kif13b"
"Ywhab";0,000162641558668489;0,08219456202105;0,656;0,672;1;"Ywhab"
"Klhl21";0,000164066321659097;0,0844780201592968;0,137;0,123;1;"Klhl21"
"Gabbr1";0,00016570719226508;0,102354875876042;0,191;0,177;1;"Gabbr1"
"Rcn2";0,000165872535891386;0,0940152879477714;0,383;0,374;1;"Rcn2"
"Tmem41b";0,000166723426677512;0,0867037177574251;0,126;0,113;1;"Tmem41b"
"Pja2";0,000167499814429555;0,103344921580838;0,405;0,399;1;"Pja2"
"Scfd1";0,000168005656368543;-0,0312599109912318;0,156;0,175;1;"Scfd1"
"Smad3";0,000168257857459442;-0,0121474792107894;0,135;0,153;1;"Smad3"
"Arid1a";0,000169479626244271;0,0972385218285508;0,42;0,412;1;"Arid1a"
"Snai1";0,000169912852876934;0,0871742198516496;0,153;0,139;1;"Snai1"
"Ino80";0,000171647949941087;-0,0260979333426616;0,113;0,128;1;"Ino80"
"2810001G20Rik";0,000172156449518955;-0,0218514919785225;0,105;0,12;1;"2810001G20Rik"
"Fubp1";0,000172790914668347;0,106284326732232;0,39;0,38;1;"Fubp1"
"Vezf1";0,000175210003042013;0,101610294595151;0,511;0,513;1;"Vezf1"
"Atp6v1a";0,000175221272655035;0,127401533104871;0,268;0,256;1;"Atp6v1a"
"Lats2";0,00017708982593044;0,103235466678823;0,313;0,302;1;"Lats2"
"Cyth2";0,000179372175288684;-0,00304776877067059;0,105;0,121;1;"Cyth2"
"Prpf18";0,000179446092233385;0,0903226051889251;0,162;0,148;1;"Prpf18"
"Cdc42ep1";0,000179813708464384;-0,00775538554761068;0,137;0,155;1;"Cdc42ep1"
"Khdc4";0,000180125770868295;0,11341298770239;0,207;0,193;1;"Khdc4"
"Arrdc4";0,000180132432225072;0,093046693181006;0,161;0,147;1;"Arrdc4"
"Unc45a";0,000180264098492241;-0,0264682650669187;0,169;0,188;1;"Unc45a"
"Ubr3";0,000180327218897346;0,0880186700172076;0,219;0,204;1;"Ubr3"
"Tmed2";0,000182488187344189;-0,0288699093687228;0,534;0,572;1;"Tmed2"
"Rrbp1";0,000183411827448324;-0,0233948893269416;0,734;0,778;1;"Rrbp1"
"Tes";0,000184137993431513;0,257470964056166;0,189;0,177;1;"Tes"
"Per1";0,00018709313133347;0,100760381557052;0,256;0,241;1;"Per1"
"Chpt1";0,000187480684859919;-0,014062116760863;0,228;0,252;1;"Chpt1"
"Apbb2";0,000187762248281821;0,129821648397903;0,141;0,128;1;"Apbb2"
"Actr10";0,000188008139590426;-0,0184302739029405;0,195;0,216;1;"Actr10"
"Mtch2";0,000193426660230975;-0,0218928009078438;0,17;0,188;1;"Mtch2"
"U2surp";0,000194871655168955;-0,0264163791689862;0,382;0,412;1;"U2surp"
"Galnt7";0,000198887705841199;0,0880149402805621;0,124;0,111;1;"Galnt7"
"1110059E24Rik";0,000199919374924497;-0,0231596744923375;0,1;0,115;1;"1110059E24Rik"
"Twistnb";0,000200436933530705;-0,029257761866492;0,162;0,18;1;"Twistnb"
"Fbxl12";0,000200694310234525;-0,0311243925385767;0,087;0,1;1;"Fbxl12"
"Rnasel";0,000201064325032584;0,115641783107256;0,134;0,122;1;"Rnasel"
"Ppig";0,000203641862977653;-0,02066829267077;0,394;0,426;1;"Ppig"
"Ppp1cc";0,000205208945297821;-0,020988726536926;0,362;0,393;1;"Ppp1cc"
"Hmg20b";0,000205276359613804;-0,0120534170322097;0,165;0,185;1;"Hmg20b"
"Mapk8";0,000206759871525828;0,0890011212127946;0,17;0,156;1;"Mapk8"
"Brix1";0,000207806399826969;-0,0136631708611318;0,119;0,135;1;"Brix1"
"Frmd4b";0,000210477639118318;0,0773732916057688;0,118;0,106;1;"Frmd4b"
"Lpp";0,00021050360669379;0,138714755426534;0,626;0,638;1;"Lpp"
"Tsfm";0,000211442636368744;-0,0211505500812269;0,088;0,101;1;"Tsfm"
"Pip5k1a";0,000211495292839265;0,103617412468063;0,222;0,208;1;"Pip5k1a"
"Pea15a";0,000212226058676404;-0,01136648689729;0,318;0,346;1;"Pea15a"
"Dgkz";0,000213132777486502;-0,0207261214435897;0,089;0,103;1;"Dgkz"
"Dhx36";0,000214169729591182;-0,0189106371056886;0,31;0,338;1;"Dhx36"
"Gprc5b";0,000217109813721904;-0,0112048660496241;0,101;0,115;1;"Gprc5b"
"Abi2";0,000217658125757876;-0,0118944859434774;0,207;0,229;1;"Abi2"
"Rab5a";0,000217870121332144;0,102274146248541;0,3;0,286;1;"Rab5a"
"Ppa2";0,000218828281307916;-0,0261340276436458;0,107;0,122;1;"Ppa2"
"Mpdz";0,000219218596283481;-0,0283011989593555;0,191;0,212;1;"Mpdz"
"Osbpl1a";0,000219558434499242;-0,0321299335733177;0,089;0,102;1;"Osbpl1a"
"Pitpnb";0,000220520648442587;-0,018986531398742;0,223;0,246;1;"Pitpnb"
"Cdk9";0,000220959253599366;0,105091057551621;0,236;0,222;1;"Cdk9"
"Lamb2";0,00022297443639516;-0,0683250087766842;0,246;0,267;1;"Lamb2"
"Cflar";0,000224589281638278;0,0938488672943518;0,411;0,404;1;"Cflar"
"Ar";0,000224925929841806;-0,0649469560004936;0,189;0,207;1;"Ar"
"Atrnl1";0,000227760406818886;-0,0290879633376717;0,234;0,257;1;"Atrnl1"
"Cnppd1";0,000227861571993464;-0,0237580992405295;0,132;0,148;1;"Cnppd1"
"Hipk2";0,000229867844093985;0,0785429569519879;0,128;0,116;1;"Hipk2"
"Hadh";0,00023088948544186;-0,0184475880989899;0,169;0,188;1;"Hadh"
"Cask";0,000230891637432394;-0,0274586638313095;0,148;0,165;1;"Cask"
"Zfp260";0,000233169300952358;-0,0141677120660788;0,297;0,323;1;"Zfp260"
"Gnai3";0,000233717643092586;-0,01716460935498;0,319;0,347;1;"Gnai3"
"H1fx";0,000234438967376465;-0,0316479922168605;0,092;0,106;1;"H1fx"
"Braf";0,000237838619872692;0,0962544428586741;0,223;0,209;1;"Braf"
"Zdhhc8";0,000238031609415808;-0,0261376251480225;0,132;0,149;1;"Zdhhc8"
"Tax1bp1";0,000238933277043691;-0,0362904000676227;0,6;0,636;1;"Tax1bp1"
"2810013P06Rik";0,00023961824232372;-0,0153525141912134;0,098;0,112;1;"2810013P06Rik"
"Pde9a";0,000243910190865621;-0,0294615214995271;0,11;0,125;1;"Pde9a"
"Ddr1";0,000244921467944753;-0,021331564197097;0,091;0,105;1;"Ddr1"
"Mak16";0,000245074136954786;-0,024910485340274;0,103;0,117;1;"Mak16"
"Ghr";0,000247270919424003;-0,0299692059862777;0,364;0,393;1;"Ghr"
"Tmem127";0,000247484295039051;-0,0251610615839005;0,227;0,249;1;"Tmem127"
"Sav1";0,000247640044403771;0,100995887639633;0,271;0,258;1;"Sav1"
"Il10rb";0,000248126733731368;-0,0148460785082366;0,14;0,157;1;"Il10rb"
"Tjp1";0,000248791295730697;0,109964735378324;0,296;0,286;1;"Tjp1"
"Camkk2";0,000249781096085125;0,0928361580772961;0,155;0,141;1;"Camkk2"
"Arhgef1";0,00024990784066503;0,0974030950547453;0,214;0,2;1;"Arhgef1"
"Tbl1xr1";0,000251226137560215;0,103754076149104;0,225;0,211;1;"Tbl1xr1"
"Slc39a10";0,000252584930765534;-0,0300477771096052;0,118;0,133;1;"Slc39a10"
"Entr1";0,000255892774335256;0,0914520083984702;0,191;0,177;1;"Entr1"
"Elovl1";0,000256675117887293;-0,0256874509063261;0,132;0,148;1;"Elovl1"
"Nfatc1";0,000258767707168597;0,0880969184823737;0,123;0,11;1;"Nfatc1"
"Alg14";0,000261997372499177;-0,0115175488021768;0,1;0,115;1;"Alg14"
"Tesk1";0,00026208600521822;-0,0248615438872851;0,142;0,159;1;"Tesk1"
"Gnb5";0,000264740501507122;0,0663945708320928;0,105;0,093;1;"Gnb5"
"Col5a3";0,000267331790901122;-0,00240293792785828;0,32;0,347;1;"Col5a3"
"Sf3b1";0,000267593368944435;0,0858148643667782;0,589;0,594;1;"Sf3b1"
"Rnf13";0,000268828597111141;0,0881534406460366;0,279;0,265;1;"Rnf13"
"Tssc4";0,000270336139070206;-0,0213140820945075;0,087;0,1;1;"Tssc4"
"Faf2";0,00027181595681237;-0,0213755783565188;0,159;0,177;1;"Faf2"
"Cd164";0,000273467870437096;0,0766064899295686;0,536;0,538;1;"Cd164"
"Katna1";0,000273962820216909;0,104228448543656;0,147;0,134;1;"Katna1"
"Msl1";0,000275287802855147;0,0949488700844789;0,327;0,315;1;"Msl1"
"Tsc2";0,000279142816796472;-0,02670432389815;0,104;0,118;1;"Tsc2"
"Arfip1";0,000285893237375848;-0,0248349286501102;0,127;0,143;1;"Arfip1"
"Nsmaf";0,000287548993321668;0,0943563589392199;0,167;0,154;1;"Nsmaf"
"Secisbp2l";0,00028911620224222;0,10035979906417;0,28;0,268;1;"Secisbp2l"
"Wdr6";0,000290529748912482;0,0798357721432817;0,109;0,097;1;"Wdr6"
"Icosl";0,000290934751265754;-0,0332389271151676;0,122;0,138;1;"Icosl"
"Tasor";0,00029109121858482;0,12347916360934;0,374;0,368;1;"Tasor"
"Bmp1";0,000291821672081877;-0,0240507622311363;0,392;0,421;1;"Bmp1"
"Igfbp5";0,000293523853051046;0,173697952062597;0,254;0,278;1;"Igfbp5"
"Ctnnd1";0,000296096917490136;0,116563042235322;0,304;0,293;1;"Ctnnd1"
"Hdac3";0,000296650762310067;0,0673310977171149;0,142;0,128;1;"Hdac3"
"Fut11";0,000298411823398089;-0,019930981521958;0,155;0,173;1;"Fut11"
"Emsy";0,000302537692478758;0,106104825941024;0,234;0,221;1;"Emsy"
"Id3";0,000303584501419095;-0,00798592080762051;0,545;0,523;1;"Id3"
"Rapgef2";0,00030860705265079;0,0930362879447019;0,138;0,125;1;"Rapgef2"
"Gcnt2";0,000308807530900618;0,0849506529462825;0,166;0,152;1;"Gcnt2"
"Rnd3";0,000311258136930703;0,149910896373543;0,239;0,227;1;"Rnd3"
"Inpp1";0,000311285217335636;0,0876721017781559;0,108;0,096;1;"Inpp1"
"Tm9sf2";0,000311936534667004;0,0902732280833842;0,481;0,483;1;"Tm9sf2"
"Npc1";0,000314458318910859;-0,0332422064703998;0,134;0,151;1;"Npc1"
"Hif1a";0,00031794222946187;0,140514463312434;0,292;0,282;1;"Hif1a"
"Psmc2";0,000318796386157326;-0,0203360495577067;0,139;0,156;1;"Psmc2"
"Dhrs7";0,000319411283498706;-0,0360967110196099;0,26;0,283;1;"Dhrs7"
"Hsd17b4";0,0003199720824906;-0,0224236222418438;0,137;0,153;1;"Hsd17b4"
"Alyref";0,00032145866640128;-0,0236270630304997;0,221;0,243;1;"Alyref"
"Bcam";0,000321711007611055;0,0619446023126079;0,136;0,121;1;"Bcam"
"Slc3a2";0,000323478648523147;0,108532458199908;0,249;0,235;1;"Slc3a2"
"Wdr45b";0,000324872905478779;0,103106967876676;0,215;0,202;1;"Wdr45b"
"Rbms3";0,000326265152080891;-0,0166994257286983;0,435;0,47;1;"Rbms3"
"Slc26a2";0,000331510948023619;0,0977316473354252;0,126;0,113;1;"Slc26a2"
"Eif4g1";0,000332341688610016;-0,0240538957968277;0,39;0,42;1;"Eif4g1"
"Wac";0,000332892028627614;0,110530175310239;0,431;0,427;1;"Wac"
"Odr4";0,000333373825127531;-0,024646348020805;0,194;0,214;1;"Odr4"
"Nmt2";0,000333384801073382;0,0795245266426126;0,132;0,119;1;"Nmt2"
"Brd8";0,000337209639805161;0,107867873622734;0,251;0,239;1;"Brd8"
"Cirbp";0,000344557157422738;-0,0234036309583359;0,332;0,36;1;"Cirbp"
"Wsb2";0,000344920845374891;-0,0111555794082644;0,187;0,207;1;"Wsb2"
"Lama4";0,000345058864677768;0,15126492340471;0,403;0,4;1;"Lama4"
"Prkce";0,000346740237827048;0,0989911031904552;0,118;0,107;1;"Prkce"
"Ddr2";0,00034953868106144;-0,0188537609512782;0,488;0,531;1;"Ddr2"
"Papola";0,000352302875708674;-0,0211754439891616;0,344;0,373;1;"Papola"
"Pcmtd2";0,000353171639518625;0,0915519490868059;0,25;0,237;1;"Pcmtd2"
"Naa50";0,000353573110531229;-0,013101722810363;0,261;0,285;1;"Naa50"
"Ash1l";0,000354075698197113;0,0869034176709957;0,572;0,574;1;"Ash1l"
"Naa30";0,000354820932855843;0,0773420359687785;0,124;0,112;1;"Naa30"
"Cpt1c";0,000356021873876277;0,0726905171296325;0,111;0,099;1;"Cpt1c"
"Ghitm";0,000356615649527838;0,0991238757447015;0,334;0,322;1;"Ghitm"
"Ccnd2";0,000356682493958375;0,0433034789921836;0,452;0,494;1;"Ccnd2"
"Slc39a1";0,000356872934055567;0,0776472538355375;0,389;0,381;1;"Slc39a1"
"Dtx3l";0,000358010696739241;0,0864889928816824;0,145;0,132;1;"Dtx3l"
"Qars";0,000358038362770244;-0,0262059346842582;0,108;0,123;1;"Qars"
"4930523C07Rik";0,000359684482641194;-0,0363344785378139;0,296;0,321;1;"4930523C07Rik"
"Sec13";0,000362245186724507;-0,00843020782347004;0,189;0,21;1;"Sec13"
"Smpdl3a";0,000362944683431014;-0,0355583808162886;0,122;0,136;1;"Smpdl3a"
"Cand1";0,000366956140900879;0,0796209838992847;0,226;0,212;1;"Cand1"
"Lactb2";0,00036798636430893;0,0816917795857673;0,116;0,104;1;"Lactb2"
"Rasal2";0,000374137434935002;0,0879134569222781;0,128;0,115;1;"Rasal2"
"Ube2q2";0,000374326111866898;-0,0200418130493663;0,135;0,151;1;"Ube2q2"
"Copb2";0,000377847085097585;-0,0238899720222296;0,327;0,357;1;"Copb2"
"Gigyf1";0,0003793646805218;0,109950403295216;0,286;0,275;1;"Gigyf1"
"Kdm2b";0,000383894825775498;0,105340446139382;0,112;0,1;1;"Kdm2b"
"Scamp2";0,000385133794102713;-0,0139696307030631;0,173;0,192;1;"Scamp2"
"Adnp";0,000387740268702767;-0,0208075043746869;0,279;0,306;1;"Adnp"
"Vps13b";0,000388206943981378;0,0900184815497448;0,127;0,115;1;"Vps13b"
"Zc3hav1";0,000390125242754561;0,103224612202037;0,317;0,308;1;"Zc3hav1"
"Lzts2";0,000390719846572877;-0,0105211403426166;0,221;0,242;1;"Lzts2"
"Aggf1";0,000392308637171848;-0,0120264121239527;0,14;0,157;1;"Aggf1"
"Cct5";0,000396819928548813;-0,0158972031220499;0,333;0,361;1;"Cct5"
"Mir22hg";0,00039796729293841;0,0559762598769974;0,121;0,108;1;"Mir22hg"
"Zfp36l2";0,00039847344243821;0,106793537019982;0,593;0,594;1;"Zfp36l2"
"Ggcx";0,000400695600243626;-0,0363205464298871;0,111;0,126;1;"Ggcx"
"Tmx3";0,000401075883068025;0,0892580169971595;0,348;0,337;1;"Tmx3"
"Ube2h";0,000401911665300858;0,0973335077859758;0,369;0,361;1;"Ube2h"
"Pank2";0,000402050864140508;0,0890934338601869;0,159;0,147;1;"Pank2"
"Parp2";0,000404361661500927;-0,0186297508948402;0,088;0,102;1;"Parp2"
"Rgs7bp";0,000407124744729886;-0,110321039946211;0,101;0,113;1;"Rgs7bp"
"Srp68";0,000415231442734309;-0,0247490782054887;0,14;0,157;1;"Srp68"
"Crtc3";0,000418090189686267;-0,024361014736938;0,265;0,288;1;"Crtc3"
"Tpm3";0,000420936589888835;0,106440291001896;0,541;0,545;1;"Tpm3"
"Basp1";0,000422534314508664;0,0775885410398184;0,122;0,109;1;"Basp1"
"Dab2ip";0,000424368571652605;-0,0178109711724079;0,287;0,312;1;"Dab2ip"
"Uba3";0,000424518320652852;0,0845979986110941;0,146;0,134;1;"Uba3"
"Cfl1";0,00042644527670168;0,0792478451785836;0,715;0,726;1;"Cfl1"
"Rpn2";0,000429199936495911;-0,0192329824145614;0,448;0,482;1;"Rpn2"
"Ensa";0,000432582468732175;-0,0217851251290598;0,255;0,279;1;"Ensa"
"Atg9a";0,000437901670365509;-0,019524337069108;0,09;0,103;1;"Atg9a"
"Mturn";0,000438583890546437;-0,0176689131366192;0,124;0,139;1;"Mturn"
"Hs2st1";0,000440409066878376;-0,0223274015667206;0,177;0,196;1;"Hs2st1"
"Smg1";0,000442414544311211;0,109302339234238;0,328;0,319;1;"Smg1"
"Fam3c";0,000447159523187711;0,102659342151316;0,227;0,215;1;"Fam3c"
"Asb7";0,00044944761210924;0,0667322219223724;0,101;0,09;1;"Asb7"
"Fmnl2";0,000450242207781686;0,0973289029080546;0,253;0,242;1;"Fmnl2"
"Ier5l";0,00045196991663768;0,213151491440443;0,205;0,193;1;"Ier5l"
"Grn";0,00045422322908193;-0,0250991615098948;0,544;0,58;1;"Grn"
"Afdn";0,000458611432922138;0,115277339854809;0,222;0,21;1;"Afdn"
"Dubr";0,000459173761426512;-0,0231880992901804;0,136;0,152;1;"Dubr"
